0 0
0.04 1927.68
0.08 3855.4
0.12 5532.6
0.16 6883
0.2 7465.2
0.24 7435.4
0.28 6228.2
0.32 3872.8
0.36 2483.4
0.4 1810.06
0.44 1519.02
0.48 1456.8
0.52 1395.92
0.56 1317.3
0.6 1291.86
0.64 1284.64
0.68 1274.47
0.72 1255.3
0.76 1244.94
0.8 1261.12
0.84 1282.84
0.88 1309.04
0.92 1342.76
0.96 1386.1
1 1433.38
