0 0
0.04 1867.86
0.08 3719.4
0.12 5480.2
0.16 7009.2
0.2 8067.2
0.24 8107.2
0.28 6783.8
0.32 4885.6
0.36 3318
0.4 2096.8
0.44 1441.56
0.48 1142.12
0.52 984.22
0.56 906.38
0.6 863.18
0.64 822.3
0.68 788.41
0.72 759.42
0.76 749.72
0.8 748.36
0.84 752.58
0.88 760.46
0.92 769.1
0.96 780.1
1 790.76
